id,control_id,framework_code,control_number,sector_code,applicability,sector_priority,sector_maturity_level,sector_specific_guidance_en,additional_evidence_types,exemption_allowed
4206,833,ISO-27001,3.9,TELECOM,recommended,medium,3,,,False
4207,833,ISO-27001,3.9,ICT,recommended,medium,3,,,False
4208,833,ISO-27001,3.9,CLOUD,recommended,medium,3,,,False
4209,833,ISO-27001,3.9,GOVERNMENT,recommended,critical,3,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
4210,833,ISO-27001,3.9,ENERGY,recommended,critical,3,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
4211,834,ISO-27001,4.9,BANKING,recommended,medium,4,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
4212,834,ISO-27001,4.9,INSURANCE,recommended,low,4,,,False
4213,834,ISO-27001,4.9,CAPITAL_MARKETS,recommended,low,4,,,False
4214,834,ISO-27001,4.9,FINTECH,recommended,medium,4,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
4215,834,ISO-27001,4.9,HEALTHCARE,recommended,medium,4,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
4216,834,ISO-27001,4.9,TELECOM,recommended,low,4,,,False
4217,834,ISO-27001,4.9,ICT,recommended,low,4,,,False
4218,834,ISO-27001,4.9,CLOUD,recommended,low,4,,,False
4219,834,ISO-27001,4.9,GOVERNMENT,recommended,high,4,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
4220,834,ISO-27001,4.9,ENERGY,recommended,high,4,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
4221,835,ISO-27001,1.10,BANKING,recommended,critical,1,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
4222,835,ISO-27001,1.10,INSURANCE,recommended,critical,1,,,False
4223,835,ISO-27001,1.10,CAPITAL_MARKETS,recommended,critical,1,,,False
4224,835,ISO-27001,1.10,FINTECH,recommended,critical,1,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
4225,835,ISO-27001,1.10,HEALTHCARE,recommended,critical,1,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
4226,835,ISO-27001,1.10,TELECOM,recommended,critical,1,,,False
4227,835,ISO-27001,1.10,ICT,recommended,critical,1,,,False
4228,835,ISO-27001,1.10,CLOUD,recommended,critical,1,,,False
4229,835,ISO-27001,1.10,GOVERNMENT,recommended,critical,1,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
4230,835,ISO-27001,1.10,ENERGY,recommended,critical,1,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
4231,836,ISO-27001,2.10,BANKING,recommended,critical,2,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
4232,836,ISO-27001,2.10,INSURANCE,recommended,high,2,,,False
4233,836,ISO-27001,2.10,CAPITAL_MARKETS,recommended,high,2,,,False
4234,836,ISO-27001,2.10,FINTECH,recommended,critical,2,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
4235,836,ISO-27001,2.10,HEALTHCARE,recommended,critical,2,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
4236,836,ISO-27001,2.10,TELECOM,recommended,high,2,,,False
4237,836,ISO-27001,2.10,ICT,recommended,high,2,,,False
4238,836,ISO-27001,2.10,CLOUD,recommended,high,2,,,False
4239,836,ISO-27001,2.10,GOVERNMENT,recommended,critical,2,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
4240,836,ISO-27001,2.10,ENERGY,recommended,critical,2,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
4241,837,ISO-27001,3.10,BANKING,recommended,high,3,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
4242,837,ISO-27001,3.10,INSURANCE,recommended,medium,3,,,False
4243,837,ISO-27001,3.10,CAPITAL_MARKETS,recommended,medium,3,,,False
4244,837,ISO-27001,3.10,FINTECH,recommended,high,3,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
4245,837,ISO-27001,3.10,HEALTHCARE,recommended,high,3,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
4246,837,ISO-27001,3.10,TELECOM,recommended,medium,3,,,False
4247,837,ISO-27001,3.10,ICT,recommended,medium,3,,,False
4248,837,ISO-27001,3.10,CLOUD,recommended,medium,3,,,False
4249,837,ISO-27001,3.10,GOVERNMENT,recommended,critical,3,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
4250,837,ISO-27001,3.10,ENERGY,recommended,critical,3,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
4251,838,ISO-27001,4.10,BANKING,recommended,medium,4,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
4252,838,ISO-27001,4.10,INSURANCE,recommended,low,4,,,False
4253,838,ISO-27001,4.10,CAPITAL_MARKETS,recommended,low,4,,,False
4254,838,ISO-27001,4.10,FINTECH,recommended,medium,4,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
4255,838,ISO-27001,4.10,HEALTHCARE,recommended,medium,4,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
4256,838,ISO-27001,4.10,TELECOM,recommended,low,4,,,False
4257,838,ISO-27001,4.10,ICT,recommended,low,4,,,False
4258,838,ISO-27001,4.10,CLOUD,recommended,low,4,,,False
4259,838,ISO-27001,4.10,GOVERNMENT,recommended,high,4,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
4260,838,ISO-27001,4.10,ENERGY,recommended,high,4,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
4261,839,ISO-27001,1.11,BANKING,recommended,critical,1,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
4262,839,ISO-27001,1.11,INSURANCE,recommended,critical,1,,,False
4263,839,ISO-27001,1.11,CAPITAL_MARKETS,recommended,critical,1,,,False
4264,839,ISO-27001,1.11,FINTECH,recommended,critical,1,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
4265,839,ISO-27001,1.11,HEALTHCARE,recommended,critical,1,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
4266,839,ISO-27001,1.11,TELECOM,recommended,critical,1,,,False
4267,839,ISO-27001,1.11,ICT,recommended,critical,1,,,False
4268,839,ISO-27001,1.11,CLOUD,recommended,critical,1,,,False
4269,839,ISO-27001,1.11,GOVERNMENT,recommended,critical,1,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
4270,839,ISO-27001,1.11,ENERGY,recommended,critical,1,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
4271,840,ISO-27001,2.11,BANKING,recommended,critical,2,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
4272,840,ISO-27001,2.11,INSURANCE,recommended,high,2,,,False
4273,840,ISO-27001,2.11,CAPITAL_MARKETS,recommended,high,2,,,False
4274,840,ISO-27001,2.11,FINTECH,recommended,critical,2,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
4275,840,ISO-27001,2.11,HEALTHCARE,recommended,critical,2,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
4276,840,ISO-27001,2.11,TELECOM,recommended,high,2,,,False
4277,840,ISO-27001,2.11,ICT,recommended,high,2,,,False
4278,840,ISO-27001,2.11,CLOUD,recommended,high,2,,,False
4279,840,ISO-27001,2.11,GOVERNMENT,recommended,critical,2,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
4280,840,ISO-27001,2.11,ENERGY,recommended,critical,2,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
4281,841,ISO-27001,3.11,BANKING,recommended,high,3,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
4282,841,ISO-27001,3.11,INSURANCE,recommended,medium,3,,,False
4283,841,ISO-27001,3.11,CAPITAL_MARKETS,recommended,medium,3,,,False
4284,841,ISO-27001,3.11,FINTECH,recommended,high,3,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
4285,841,ISO-27001,3.11,HEALTHCARE,recommended,high,3,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
4286,841,ISO-27001,3.11,TELECOM,recommended,medium,3,,,False
4287,841,ISO-27001,3.11,ICT,recommended,medium,3,,,False
4288,841,ISO-27001,3.11,CLOUD,recommended,medium,3,,,False
4289,841,ISO-27001,3.11,GOVERNMENT,recommended,critical,3,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
4290,841,ISO-27001,3.11,ENERGY,recommended,critical,3,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
4291,842,ISO-27001,4.11,BANKING,recommended,medium,4,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
4292,842,ISO-27001,4.11,INSURANCE,recommended,low,4,,,False
4293,842,ISO-27001,4.11,CAPITAL_MARKETS,recommended,low,4,,,False
4294,842,ISO-27001,4.11,FINTECH,recommended,medium,4,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
4295,842,ISO-27001,4.11,HEALTHCARE,recommended,medium,4,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
4296,842,ISO-27001,4.11,TELECOM,recommended,low,4,,,False
4297,842,ISO-27001,4.11,ICT,recommended,low,4,,,False
4298,842,ISO-27001,4.11,CLOUD,recommended,low,4,,,False
4299,842,ISO-27001,4.11,GOVERNMENT,recommended,high,4,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
4300,842,ISO-27001,4.11,ENERGY,recommended,high,4,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
4301,843,ISO-27001,1.12,BANKING,recommended,critical,1,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
4302,843,ISO-27001,1.12,INSURANCE,recommended,critical,1,,,False
4303,843,ISO-27001,1.12,CAPITAL_MARKETS,recommended,critical,1,,,False
4304,843,ISO-27001,1.12,FINTECH,recommended,critical,1,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
4305,843,ISO-27001,1.12,HEALTHCARE,recommended,critical,1,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
4306,843,ISO-27001,1.12,TELECOM,recommended,critical,1,,,False
4307,843,ISO-27001,1.12,ICT,recommended,critical,1,,,False
4308,843,ISO-27001,1.12,CLOUD,recommended,critical,1,,,False
4309,843,ISO-27001,1.12,GOVERNMENT,recommended,critical,1,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
4310,843,ISO-27001,1.12,ENERGY,recommended,critical,1,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
4311,844,ISO-27001,2.12,BANKING,recommended,critical,2,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
4312,844,ISO-27001,2.12,INSURANCE,recommended,high,2,,,False
4313,844,ISO-27001,2.12,CAPITAL_MARKETS,recommended,high,2,,,False
4314,844,ISO-27001,2.12,FINTECH,recommended,critical,2,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
4315,844,ISO-27001,2.12,HEALTHCARE,recommended,critical,2,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
4316,844,ISO-27001,2.12,TELECOM,recommended,high,2,,,False
4317,844,ISO-27001,2.12,ICT,recommended,high,2,,,False
4318,844,ISO-27001,2.12,CLOUD,recommended,high,2,,,False
4319,844,ISO-27001,2.12,GOVERNMENT,recommended,critical,2,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
4320,844,ISO-27001,2.12,ENERGY,recommended,critical,2,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
4321,845,ISO-27001,3.12,BANKING,recommended,high,3,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
4322,845,ISO-27001,3.12,INSURANCE,recommended,medium,3,,,False
4323,845,ISO-27001,3.12,CAPITAL_MARKETS,recommended,medium,3,,,False
4324,845,ISO-27001,3.12,FINTECH,recommended,high,3,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
4325,845,ISO-27001,3.12,HEALTHCARE,recommended,high,3,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
4326,845,ISO-27001,3.12,TELECOM,recommended,medium,3,,,False
4327,845,ISO-27001,3.12,ICT,recommended,medium,3,,,False
4328,845,ISO-27001,3.12,CLOUD,recommended,medium,3,,,False
4329,845,ISO-27001,3.12,GOVERNMENT,recommended,critical,3,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
4330,845,ISO-27001,3.12,ENERGY,recommended,critical,3,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
4331,846,ISO-27001,4.12,BANKING,recommended,medium,4,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
4332,846,ISO-27001,4.12,INSURANCE,recommended,low,4,,,False
4333,846,ISO-27001,4.12,CAPITAL_MARKETS,recommended,low,4,,,False
4334,846,ISO-27001,4.12,FINTECH,recommended,medium,4,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
4335,846,ISO-27001,4.12,HEALTHCARE,recommended,medium,4,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
4336,846,ISO-27001,4.12,TELECOM,recommended,low,4,,,False
4337,846,ISO-27001,4.12,ICT,recommended,low,4,,,False
4338,846,ISO-27001,4.12,CLOUD,recommended,low,4,,,False
4339,846,ISO-27001,4.12,GOVERNMENT,recommended,high,4,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
4340,846,ISO-27001,4.12,ENERGY,recommended,high,4,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
4341,847,ISO-27001,1.13,BANKING,recommended,critical,1,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
4342,847,ISO-27001,1.13,INSURANCE,recommended,critical,1,,,False
4343,847,ISO-27001,1.13,CAPITAL_MARKETS,recommended,critical,1,,,False
4344,847,ISO-27001,1.13,FINTECH,recommended,critical,1,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
4345,847,ISO-27001,1.13,HEALTHCARE,recommended,critical,1,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
4346,847,ISO-27001,1.13,TELECOM,recommended,critical,1,,,False
4347,847,ISO-27001,1.13,ICT,recommended,critical,1,,,False
4348,847,ISO-27001,1.13,CLOUD,recommended,critical,1,,,False
4349,847,ISO-27001,1.13,GOVERNMENT,recommended,critical,1,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
4350,847,ISO-27001,1.13,ENERGY,recommended,critical,1,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
4351,848,ISO-27001,2.13,BANKING,recommended,critical,2,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
4352,848,ISO-27001,2.13,INSURANCE,recommended,high,2,,,False
4353,848,ISO-27001,2.13,CAPITAL_MARKETS,recommended,high,2,,,False
4354,848,ISO-27001,2.13,FINTECH,recommended,critical,2,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
4355,848,ISO-27001,2.13,HEALTHCARE,recommended,critical,2,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
4356,848,ISO-27001,2.13,TELECOM,recommended,high,2,,,False
4357,848,ISO-27001,2.13,ICT,recommended,high,2,,,False
4358,848,ISO-27001,2.13,CLOUD,recommended,high,2,,,False
4359,848,ISO-27001,2.13,GOVERNMENT,recommended,critical,2,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
4360,848,ISO-27001,2.13,ENERGY,recommended,critical,2,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
4361,849,ISO-27001,3.13,BANKING,recommended,high,3,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
4362,849,ISO-27001,3.13,INSURANCE,recommended,medium,3,,,False
4363,849,ISO-27001,3.13,CAPITAL_MARKETS,recommended,medium,3,,,False
4364,849,ISO-27001,3.13,FINTECH,recommended,high,3,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
4365,849,ISO-27001,3.13,HEALTHCARE,recommended,high,3,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
4366,849,ISO-27001,3.13,TELECOM,recommended,medium,3,,,False
4367,849,ISO-27001,3.13,ICT,recommended,medium,3,,,False
4368,849,ISO-27001,3.13,CLOUD,recommended,medium,3,,,False
4369,849,ISO-27001,3.13,GOVERNMENT,recommended,critical,3,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
4370,849,ISO-27001,3.13,ENERGY,recommended,critical,3,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
4371,850,ISO-27001,4.13,BANKING,recommended,medium,4,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
4372,850,ISO-27001,4.13,INSURANCE,recommended,low,4,,,False
4373,850,ISO-27001,4.13,CAPITAL_MARKETS,recommended,low,4,,,False
4374,850,ISO-27001,4.13,FINTECH,recommended,medium,4,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
4375,850,ISO-27001,4.13,HEALTHCARE,recommended,medium,4,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
4376,850,ISO-27001,4.13,TELECOM,recommended,low,4,,,False
4377,850,ISO-27001,4.13,ICT,recommended,low,4,,,False
4378,850,ISO-27001,4.13,CLOUD,recommended,low,4,,,False
4379,850,ISO-27001,4.13,GOVERNMENT,recommended,high,4,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
4380,850,ISO-27001,4.13,ENERGY,recommended,high,4,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
4381,851,ISO-27001,1.14,BANKING,recommended,critical,1,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
4382,851,ISO-27001,1.14,INSURANCE,recommended,critical,1,,,False
4383,851,ISO-27001,1.14,CAPITAL_MARKETS,recommended,critical,1,,,False
4384,851,ISO-27001,1.14,FINTECH,recommended,critical,1,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
4385,851,ISO-27001,1.14,HEALTHCARE,recommended,critical,1,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
4386,851,ISO-27001,1.14,TELECOM,recommended,critical,1,,,False
4387,851,ISO-27001,1.14,ICT,recommended,critical,1,,,False
4388,851,ISO-27001,1.14,CLOUD,recommended,critical,1,,,False
4389,851,ISO-27001,1.14,GOVERNMENT,recommended,critical,1,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
4390,851,ISO-27001,1.14,ENERGY,recommended,critical,1,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
4391,852,ISO-27001,2.14,BANKING,recommended,critical,2,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
4392,852,ISO-27001,2.14,INSURANCE,recommended,high,2,,,False
4393,852,ISO-27001,2.14,CAPITAL_MARKETS,recommended,high,2,,,False
4394,852,ISO-27001,2.14,FINTECH,recommended,critical,2,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
4395,852,ISO-27001,2.14,HEALTHCARE,recommended,critical,2,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
4396,852,ISO-27001,2.14,TELECOM,recommended,high,2,,,False
4397,852,ISO-27001,2.14,ICT,recommended,high,2,,,False
4398,852,ISO-27001,2.14,CLOUD,recommended,high,2,,,False
4399,852,ISO-27001,2.14,GOVERNMENT,recommended,critical,2,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
4400,852,ISO-27001,2.14,ENERGY,recommended,critical,2,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
4401,853,ISO-27001,3.14,BANKING,recommended,high,3,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
4402,853,ISO-27001,3.14,INSURANCE,recommended,medium,3,,,False
4403,853,ISO-27001,3.14,CAPITAL_MARKETS,recommended,medium,3,,,False
4404,853,ISO-27001,3.14,FINTECH,recommended,high,3,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
4405,853,ISO-27001,3.14,HEALTHCARE,recommended,high,3,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
4406,853,ISO-27001,3.14,TELECOM,recommended,medium,3,,,False
4407,853,ISO-27001,3.14,ICT,recommended,medium,3,,,False
4408,853,ISO-27001,3.14,CLOUD,recommended,medium,3,,,False
4409,853,ISO-27001,3.14,GOVERNMENT,recommended,critical,3,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
4410,853,ISO-27001,3.14,ENERGY,recommended,critical,3,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
4411,854,ISO-27001,4.14,BANKING,recommended,medium,4,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
4412,854,ISO-27001,4.14,INSURANCE,recommended,low,4,,,False
4413,854,ISO-27001,4.14,CAPITAL_MARKETS,recommended,low,4,,,False
4414,854,ISO-27001,4.14,FINTECH,recommended,medium,4,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
4415,854,ISO-27001,4.14,HEALTHCARE,recommended,medium,4,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
4416,854,ISO-27001,4.14,TELECOM,recommended,low,4,,,False
4417,854,ISO-27001,4.14,ICT,recommended,low,4,,,False
4418,854,ISO-27001,4.14,CLOUD,recommended,low,4,,,False
4419,854,ISO-27001,4.14,GOVERNMENT,recommended,high,4,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
4420,854,ISO-27001,4.14,ENERGY,recommended,high,4,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
4421,855,ISO-27001,1.15,BANKING,recommended,critical,1,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
4422,855,ISO-27001,1.15,INSURANCE,recommended,critical,1,,,False
4423,855,ISO-27001,1.15,CAPITAL_MARKETS,recommended,critical,1,,,False
4424,855,ISO-27001,1.15,FINTECH,recommended,critical,1,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
4425,855,ISO-27001,1.15,HEALTHCARE,recommended,critical,1,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
4426,855,ISO-27001,1.15,TELECOM,recommended,critical,1,,,False
4427,855,ISO-27001,1.15,ICT,recommended,critical,1,,,False
4428,855,ISO-27001,1.15,CLOUD,recommended,critical,1,,,False
4429,855,ISO-27001,1.15,GOVERNMENT,recommended,critical,1,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
4430,855,ISO-27001,1.15,ENERGY,recommended,critical,1,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
4431,856,ISO-27001,2.15,BANKING,recommended,critical,2,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
4432,856,ISO-27001,2.15,INSURANCE,recommended,high,2,,,False
4433,856,ISO-27001,2.15,CAPITAL_MARKETS,recommended,high,2,,,False
4434,856,ISO-27001,2.15,FINTECH,recommended,critical,2,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
4435,856,ISO-27001,2.15,HEALTHCARE,recommended,critical,2,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
4436,856,ISO-27001,2.15,TELECOM,recommended,high,2,,,False
4437,856,ISO-27001,2.15,ICT,recommended,high,2,,,False
4438,856,ISO-27001,2.15,CLOUD,recommended,high,2,,,False
4439,856,ISO-27001,2.15,GOVERNMENT,recommended,critical,2,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
4440,856,ISO-27001,2.15,ENERGY,recommended,critical,2,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
4441,857,ISO-27001,3.15,BANKING,recommended,high,3,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
4442,857,ISO-27001,3.15,INSURANCE,recommended,medium,3,,,False
4443,857,ISO-27001,3.15,CAPITAL_MARKETS,recommended,medium,3,,,False
4444,857,ISO-27001,3.15,FINTECH,recommended,high,3,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
4445,857,ISO-27001,3.15,HEALTHCARE,recommended,high,3,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
4446,857,ISO-27001,3.15,TELECOM,recommended,medium,3,,,False
4447,857,ISO-27001,3.15,ICT,recommended,medium,3,,,False
4448,857,ISO-27001,3.15,CLOUD,recommended,medium,3,,,False
4449,857,ISO-27001,3.15,GOVERNMENT,recommended,critical,3,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
4450,857,ISO-27001,3.15,ENERGY,recommended,critical,3,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
4451,858,ISO-27001,4.15,BANKING,recommended,medium,4,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
4452,858,ISO-27001,4.15,INSURANCE,recommended,low,4,,,False
4453,858,ISO-27001,4.15,CAPITAL_MARKETS,recommended,low,4,,,False
4454,858,ISO-27001,4.15,FINTECH,recommended,medium,4,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
4455,858,ISO-27001,4.15,HEALTHCARE,recommended,medium,4,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
4456,858,ISO-27001,4.15,TELECOM,recommended,low,4,,,False
4457,858,ISO-27001,4.15,ICT,recommended,low,4,,,False
4458,858,ISO-27001,4.15,CLOUD,recommended,low,4,,,False
