id,control_id,framework_code,control_number,evidence_type_code,is_mandatory,requirement_description_en,expected_content_en,collection_frequency,retention_period_months,maximum_age_days,requires_attestation,attestation_role,display_order
3298,550,SAMA-AML,4.27,CONFIG,False,Provide config demonstrating implementation of Training - Control 27,Documentation showing preventive control implementation,continuous,36,30,False,,4
3299,550,SAMA-AML,4.27,TRAINING_RECORD,False,Provide training record demonstrating implementation of Training - Control 27,Documentation showing preventive control implementation,continuous,36,30,False,,5
3300,550,SAMA-AML,4.27,APPROVAL,False,Provide approval demonstrating implementation of Training - Control 27,Documentation showing preventive control implementation,continuous,36,30,True,Management,6
3301,551,SAMA-AML,5.27,LOG,True,Provide log demonstrating implementation of Governance - Control 27,Documentation showing detective control implementation,annually,36,365,False,,1
3302,551,SAMA-AML,5.27,REPORT,True,Provide report demonstrating implementation of Governance - Control 27,Documentation showing detective control implementation,annually,36,365,False,,2
3303,551,SAMA-AML,5.27,SCREENSHOT,False,Provide screenshot demonstrating implementation of Governance - Control 27,Documentation showing detective control implementation,annually,36,365,False,,3
3304,551,SAMA-AML,5.27,SCAN_REPORT,False,Provide scan report demonstrating implementation of Governance - Control 27,Documentation showing detective control implementation,annually,36,365,False,,4
3305,551,SAMA-AML,5.27,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Governance - Control 27,Documentation showing detective control implementation,annually,36,365,False,,5
3306,551,SAMA-AML,5.27,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Governance - Control 27,Documentation showing detective control implementation,annually,36,365,False,,6
3307,552,SAMA-AML,6.27,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of Technology - Control 27,Documentation showing corrective control implementation,quarterly,36,90,False,,1
3308,552,SAMA-AML,6.27,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of Technology - Control 27,Documentation showing corrective control implementation,quarterly,36,90,False,,2
3309,552,SAMA-AML,6.27,TEST_RESULT,False,Provide test result demonstrating implementation of Technology - Control 27,Documentation showing corrective control implementation,quarterly,36,90,False,,3
3310,552,SAMA-AML,6.27,ATTESTATION,False,Provide attestation demonstrating implementation of Technology - Control 27,Documentation showing corrective control implementation,quarterly,36,90,True,CISO,4
3311,552,SAMA-AML,6.27,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of Technology - Control 27,Documentation showing corrective control implementation,quarterly,36,90,False,,5
3312,552,SAMA-AML,6.27,CHANGE_RECORD,False,Provide change record demonstrating implementation of Technology - Control 27,Documentation showing corrective control implementation,quarterly,36,90,False,,6
3313,553,SAMA-AML,1.28,POLICY,True,Provide policy demonstrating implementation of CDD - Control 28,Documentation showing preventive control implementation,monthly,36,30,False,,1
3314,553,SAMA-AML,1.28,PROCEDURE,True,Provide procedure demonstrating implementation of CDD - Control 28,Documentation showing preventive control implementation,monthly,36,30,False,,2
3315,553,SAMA-AML,1.28,STANDARD,False,Provide standard demonstrating implementation of CDD - Control 28,Documentation showing preventive control implementation,monthly,36,30,False,,3
3316,553,SAMA-AML,1.28,CONFIG,False,Provide config demonstrating implementation of CDD - Control 28,Documentation showing preventive control implementation,monthly,36,30,False,,4
3317,553,SAMA-AML,1.28,TRAINING_RECORD,False,Provide training record demonstrating implementation of CDD - Control 28,Documentation showing preventive control implementation,monthly,36,30,False,,5
3318,553,SAMA-AML,1.28,APPROVAL,False,Provide approval demonstrating implementation of CDD - Control 28,Documentation showing preventive control implementation,monthly,36,30,True,Management,6
3319,554,SAMA-AML,2.28,LOG,True,Provide log demonstrating implementation of Monitoring - Control 28,Documentation showing detective control implementation,continuous,36,30,False,,1
3320,554,SAMA-AML,2.28,REPORT,True,Provide report demonstrating implementation of Monitoring - Control 28,Documentation showing detective control implementation,continuous,36,30,False,,2
3321,554,SAMA-AML,2.28,SCREENSHOT,False,Provide screenshot demonstrating implementation of Monitoring - Control 28,Documentation showing detective control implementation,continuous,36,30,False,,3
3322,554,SAMA-AML,2.28,SCAN_REPORT,False,Provide scan report demonstrating implementation of Monitoring - Control 28,Documentation showing detective control implementation,continuous,36,30,False,,4
3323,554,SAMA-AML,2.28,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Monitoring - Control 28,Documentation showing detective control implementation,continuous,36,30,False,,5
3324,554,SAMA-AML,2.28,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Monitoring - Control 28,Documentation showing detective control implementation,continuous,36,30,False,,6
3325,555,SAMA-AML,3.28,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of Reporting - Control 28,Documentation showing corrective control implementation,annually,36,365,False,,1
3326,555,SAMA-AML,3.28,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of Reporting - Control 28,Documentation showing corrective control implementation,annually,36,365,False,,2
3327,555,SAMA-AML,3.28,TEST_RESULT,False,Provide test result demonstrating implementation of Reporting - Control 28,Documentation showing corrective control implementation,annually,36,365,False,,3
3328,555,SAMA-AML,3.28,ATTESTATION,False,Provide attestation demonstrating implementation of Reporting - Control 28,Documentation showing corrective control implementation,annually,36,365,True,CISO,4
3329,555,SAMA-AML,3.28,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of Reporting - Control 28,Documentation showing corrective control implementation,annually,36,365,False,,5
3330,555,SAMA-AML,3.28,CHANGE_RECORD,False,Provide change record demonstrating implementation of Reporting - Control 28,Documentation showing corrective control implementation,annually,36,365,False,,6
3331,556,SAMA-AML,4.28,POLICY,True,Provide policy demonstrating implementation of Training - Control 28,Documentation showing preventive control implementation,quarterly,36,90,False,,1
3332,556,SAMA-AML,4.28,PROCEDURE,True,Provide procedure demonstrating implementation of Training - Control 28,Documentation showing preventive control implementation,quarterly,36,90,False,,2
3333,556,SAMA-AML,4.28,STANDARD,False,Provide standard demonstrating implementation of Training - Control 28,Documentation showing preventive control implementation,quarterly,36,90,False,,3
3334,556,SAMA-AML,4.28,CONFIG,False,Provide config demonstrating implementation of Training - Control 28,Documentation showing preventive control implementation,quarterly,36,90,False,,4
3335,556,SAMA-AML,4.28,TRAINING_RECORD,False,Provide training record demonstrating implementation of Training - Control 28,Documentation showing preventive control implementation,quarterly,36,90,False,,5
3336,556,SAMA-AML,4.28,APPROVAL,False,Provide approval demonstrating implementation of Training - Control 28,Documentation showing preventive control implementation,quarterly,36,90,True,Management,6
3337,557,SAMA-AML,5.28,LOG,True,Provide log demonstrating implementation of Governance - Control 28,Documentation showing detective control implementation,monthly,36,30,False,,1
3338,557,SAMA-AML,5.28,REPORT,True,Provide report demonstrating implementation of Governance - Control 28,Documentation showing detective control implementation,monthly,36,30,False,,2
3339,557,SAMA-AML,5.28,SCREENSHOT,False,Provide screenshot demonstrating implementation of Governance - Control 28,Documentation showing detective control implementation,monthly,36,30,False,,3
3340,557,SAMA-AML,5.28,SCAN_REPORT,False,Provide scan report demonstrating implementation of Governance - Control 28,Documentation showing detective control implementation,monthly,36,30,False,,4
3341,557,SAMA-AML,5.28,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Governance - Control 28,Documentation showing detective control implementation,monthly,36,30,False,,5
3342,557,SAMA-AML,5.28,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Governance - Control 28,Documentation showing detective control implementation,monthly,36,30,False,,6
3343,558,SAMA-PSR,1.1,POLICY,True,Provide policy demonstrating implementation of Licensing - Control 1,Documentation showing preventive control implementation,annually,36,365,False,,1
3344,558,SAMA-PSR,1.1,PROCEDURE,True,Provide procedure demonstrating implementation of Licensing - Control 1,Documentation showing preventive control implementation,annually,36,365,False,,2
3345,558,SAMA-PSR,1.1,STANDARD,False,Provide standard demonstrating implementation of Licensing - Control 1,Documentation showing preventive control implementation,annually,36,365,False,,3
3346,558,SAMA-PSR,1.1,CONFIG,False,Provide config demonstrating implementation of Licensing - Control 1,Documentation showing preventive control implementation,annually,36,365,False,,4
3347,558,SAMA-PSR,1.1,TRAINING_RECORD,False,Provide training record demonstrating implementation of Licensing - Control 1,Documentation showing preventive control implementation,annually,36,365,False,,5
3348,558,SAMA-PSR,1.1,APPROVAL,False,Provide approval demonstrating implementation of Licensing - Control 1,Documentation showing preventive control implementation,annually,36,365,True,Management,6
3349,559,SAMA-PSR,2.1,LOG,True,Provide log demonstrating implementation of Operations - Control 1,Documentation showing detective control implementation,quarterly,36,90,False,,1
3350,559,SAMA-PSR,2.1,REPORT,True,Provide report demonstrating implementation of Operations - Control 1,Documentation showing detective control implementation,quarterly,36,90,False,,2
3351,559,SAMA-PSR,2.1,SCREENSHOT,False,Provide screenshot demonstrating implementation of Operations - Control 1,Documentation showing detective control implementation,quarterly,36,90,False,,3
3352,559,SAMA-PSR,2.1,SCAN_REPORT,False,Provide scan report demonstrating implementation of Operations - Control 1,Documentation showing detective control implementation,quarterly,36,90,False,,4
3353,559,SAMA-PSR,2.1,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Operations - Control 1,Documentation showing detective control implementation,quarterly,36,90,False,,5
3354,559,SAMA-PSR,2.1,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Operations - Control 1,Documentation showing detective control implementation,quarterly,36,90,False,,6
3355,560,SAMA-PSR,3.1,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of Security - Control 1,Documentation showing corrective control implementation,monthly,36,30,False,,1
3356,560,SAMA-PSR,3.1,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of Security - Control 1,Documentation showing corrective control implementation,monthly,36,30,False,,2
3357,560,SAMA-PSR,3.1,TEST_RESULT,False,Provide test result demonstrating implementation of Security - Control 1,Documentation showing corrective control implementation,monthly,36,30,False,,3
3358,560,SAMA-PSR,3.1,ATTESTATION,False,Provide attestation demonstrating implementation of Security - Control 1,Documentation showing corrective control implementation,monthly,36,30,True,CISO,4
3359,560,SAMA-PSR,3.1,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of Security - Control 1,Documentation showing corrective control implementation,monthly,36,30,False,,5
3360,560,SAMA-PSR,3.1,CHANGE_RECORD,False,Provide change record demonstrating implementation of Security - Control 1,Documentation showing corrective control implementation,monthly,36,30,False,,6
3361,561,SAMA-PSR,4.1,POLICY,True,Provide policy demonstrating implementation of Consumer - Control 1,Documentation showing preventive control implementation,continuous,36,30,False,,1
3362,561,SAMA-PSR,4.1,PROCEDURE,True,Provide procedure demonstrating implementation of Consumer - Control 1,Documentation showing preventive control implementation,continuous,36,30,False,,2
3363,561,SAMA-PSR,4.1,STANDARD,False,Provide standard demonstrating implementation of Consumer - Control 1,Documentation showing preventive control implementation,continuous,36,30,False,,3
3364,561,SAMA-PSR,4.1,CONFIG,False,Provide config demonstrating implementation of Consumer - Control 1,Documentation showing preventive control implementation,continuous,36,30,False,,4
3365,561,SAMA-PSR,4.1,TRAINING_RECORD,False,Provide training record demonstrating implementation of Consumer - Control 1,Documentation showing preventive control implementation,continuous,36,30,False,,5
3366,561,SAMA-PSR,4.1,APPROVAL,False,Provide approval demonstrating implementation of Consumer - Control 1,Documentation showing preventive control implementation,continuous,36,30,True,Management,6
3367,562,SAMA-PSR,5.1,LOG,True,Provide log demonstrating implementation of Open Banking - Control 1,Documentation showing detective control implementation,annually,36,365,False,,1
3368,562,SAMA-PSR,5.1,REPORT,True,Provide report demonstrating implementation of Open Banking - Control 1,Documentation showing detective control implementation,annually,36,365,False,,2
3369,562,SAMA-PSR,5.1,SCREENSHOT,False,Provide screenshot demonstrating implementation of Open Banking - Control 1,Documentation showing detective control implementation,annually,36,365,False,,3
3370,562,SAMA-PSR,5.1,SCAN_REPORT,False,Provide scan report demonstrating implementation of Open Banking - Control 1,Documentation showing detective control implementation,annually,36,365,False,,4
3371,562,SAMA-PSR,5.1,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Open Banking - Control 1,Documentation showing detective control implementation,annually,36,365,False,,5
3372,562,SAMA-PSR,5.1,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Open Banking - Control 1,Documentation showing detective control implementation,annually,36,365,False,,6
3373,563,SAMA-PSR,1.2,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of Licensing - Control 2,Documentation showing corrective control implementation,quarterly,36,90,False,,1
3374,563,SAMA-PSR,1.2,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of Licensing - Control 2,Documentation showing corrective control implementation,quarterly,36,90,False,,2
3375,563,SAMA-PSR,1.2,TEST_RESULT,False,Provide test result demonstrating implementation of Licensing - Control 2,Documentation showing corrective control implementation,quarterly,36,90,False,,3
3376,563,SAMA-PSR,1.2,ATTESTATION,False,Provide attestation demonstrating implementation of Licensing - Control 2,Documentation showing corrective control implementation,quarterly,36,90,True,CISO,4
3377,563,SAMA-PSR,1.2,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of Licensing - Control 2,Documentation showing corrective control implementation,quarterly,36,90,False,,5
3378,563,SAMA-PSR,1.2,CHANGE_RECORD,False,Provide change record demonstrating implementation of Licensing - Control 2,Documentation showing corrective control implementation,quarterly,36,90,False,,6
3379,564,SAMA-PSR,2.2,POLICY,True,Provide policy demonstrating implementation of Operations - Control 2,Documentation showing preventive control implementation,monthly,36,30,False,,1
3380,564,SAMA-PSR,2.2,PROCEDURE,True,Provide procedure demonstrating implementation of Operations - Control 2,Documentation showing preventive control implementation,monthly,36,30,False,,2
3381,564,SAMA-PSR,2.2,STANDARD,False,Provide standard demonstrating implementation of Operations - Control 2,Documentation showing preventive control implementation,monthly,36,30,False,,3
3382,564,SAMA-PSR,2.2,CONFIG,False,Provide config demonstrating implementation of Operations - Control 2,Documentation showing preventive control implementation,monthly,36,30,False,,4
3383,564,SAMA-PSR,2.2,TRAINING_RECORD,False,Provide training record demonstrating implementation of Operations - Control 2,Documentation showing preventive control implementation,monthly,36,30,False,,5
3384,564,SAMA-PSR,2.2,APPROVAL,False,Provide approval demonstrating implementation of Operations - Control 2,Documentation showing preventive control implementation,monthly,36,30,True,Management,6
3385,565,SAMA-PSR,3.2,LOG,True,Provide log demonstrating implementation of Security - Control 2,Documentation showing detective control implementation,continuous,36,30,False,,1
3386,565,SAMA-PSR,3.2,REPORT,True,Provide report demonstrating implementation of Security - Control 2,Documentation showing detective control implementation,continuous,36,30,False,,2
3387,565,SAMA-PSR,3.2,SCREENSHOT,False,Provide screenshot demonstrating implementation of Security - Control 2,Documentation showing detective control implementation,continuous,36,30,False,,3
3388,565,SAMA-PSR,3.2,SCAN_REPORT,False,Provide scan report demonstrating implementation of Security - Control 2,Documentation showing detective control implementation,continuous,36,30,False,,4
3389,565,SAMA-PSR,3.2,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Security - Control 2,Documentation showing detective control implementation,continuous,36,30,False,,5
3390,565,SAMA-PSR,3.2,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Security - Control 2,Documentation showing detective control implementation,continuous,36,30,False,,6
3391,566,SAMA-PSR,4.2,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of Consumer - Control 2,Documentation showing corrective control implementation,annually,36,365,False,,1
3392,566,SAMA-PSR,4.2,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of Consumer - Control 2,Documentation showing corrective control implementation,annually,36,365,False,,2
3393,566,SAMA-PSR,4.2,TEST_RESULT,False,Provide test result demonstrating implementation of Consumer - Control 2,Documentation showing corrective control implementation,annually,36,365,False,,3
3394,566,SAMA-PSR,4.2,ATTESTATION,False,Provide attestation demonstrating implementation of Consumer - Control 2,Documentation showing corrective control implementation,annually,36,365,True,CISO,4
3395,566,SAMA-PSR,4.2,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of Consumer - Control 2,Documentation showing corrective control implementation,annually,36,365,False,,5
3396,566,SAMA-PSR,4.2,CHANGE_RECORD,False,Provide change record demonstrating implementation of Consumer - Control 2,Documentation showing corrective control implementation,annually,36,365,False,,6
3397,567,SAMA-PSR,5.2,POLICY,True,Provide policy demonstrating implementation of Open Banking - Control 2,Documentation showing preventive control implementation,quarterly,36,90,False,,1
3398,567,SAMA-PSR,5.2,PROCEDURE,True,Provide procedure demonstrating implementation of Open Banking - Control 2,Documentation showing preventive control implementation,quarterly,36,90,False,,2
3399,567,SAMA-PSR,5.2,STANDARD,False,Provide standard demonstrating implementation of Open Banking - Control 2,Documentation showing preventive control implementation,quarterly,36,90,False,,3
3400,567,SAMA-PSR,5.2,CONFIG,False,Provide config demonstrating implementation of Open Banking - Control 2,Documentation showing preventive control implementation,quarterly,36,90,False,,4
3401,567,SAMA-PSR,5.2,TRAINING_RECORD,False,Provide training record demonstrating implementation of Open Banking - Control 2,Documentation showing preventive control implementation,quarterly,36,90,False,,5
3402,567,SAMA-PSR,5.2,APPROVAL,False,Provide approval demonstrating implementation of Open Banking - Control 2,Documentation showing preventive control implementation,quarterly,36,90,True,Management,6
3403,568,SAMA-PSR,1.3,LOG,True,Provide log demonstrating implementation of Licensing - Control 3,Documentation showing detective control implementation,monthly,36,30,False,,1
3404,568,SAMA-PSR,1.3,REPORT,True,Provide report demonstrating implementation of Licensing - Control 3,Documentation showing detective control implementation,monthly,36,30,False,,2
3405,568,SAMA-PSR,1.3,SCREENSHOT,False,Provide screenshot demonstrating implementation of Licensing - Control 3,Documentation showing detective control implementation,monthly,36,30,False,,3
3406,568,SAMA-PSR,1.3,SCAN_REPORT,False,Provide scan report demonstrating implementation of Licensing - Control 3,Documentation showing detective control implementation,monthly,36,30,False,,4
3407,568,SAMA-PSR,1.3,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Licensing - Control 3,Documentation showing detective control implementation,monthly,36,30,False,,5
3408,568,SAMA-PSR,1.3,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Licensing - Control 3,Documentation showing detective control implementation,monthly,36,30,False,,6
3409,569,SAMA-PSR,2.3,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of Operations - Control 3,Documentation showing corrective control implementation,continuous,36,30,False,,1
3410,569,SAMA-PSR,2.3,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of Operations - Control 3,Documentation showing corrective control implementation,continuous,36,30,False,,2
3411,569,SAMA-PSR,2.3,TEST_RESULT,False,Provide test result demonstrating implementation of Operations - Control 3,Documentation showing corrective control implementation,continuous,36,30,False,,3
3412,569,SAMA-PSR,2.3,ATTESTATION,False,Provide attestation demonstrating implementation of Operations - Control 3,Documentation showing corrective control implementation,continuous,36,30,True,CISO,4
3413,569,SAMA-PSR,2.3,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of Operations - Control 3,Documentation showing corrective control implementation,continuous,36,30,False,,5
3414,569,SAMA-PSR,2.3,CHANGE_RECORD,False,Provide change record demonstrating implementation of Operations - Control 3,Documentation showing corrective control implementation,continuous,36,30,False,,6
3415,570,SAMA-PSR,3.3,POLICY,True,Provide policy demonstrating implementation of Security - Control 3,Documentation showing preventive control implementation,annually,36,365,False,,1
3416,570,SAMA-PSR,3.3,PROCEDURE,True,Provide procedure demonstrating implementation of Security - Control 3,Documentation showing preventive control implementation,annually,36,365,False,,2
3417,570,SAMA-PSR,3.3,STANDARD,False,Provide standard demonstrating implementation of Security - Control 3,Documentation showing preventive control implementation,annually,36,365,False,,3
3418,570,SAMA-PSR,3.3,CONFIG,False,Provide config demonstrating implementation of Security - Control 3,Documentation showing preventive control implementation,annually,36,365,False,,4
3419,570,SAMA-PSR,3.3,TRAINING_RECORD,False,Provide training record demonstrating implementation of Security - Control 3,Documentation showing preventive control implementation,annually,36,365,False,,5
3420,570,SAMA-PSR,3.3,APPROVAL,False,Provide approval demonstrating implementation of Security - Control 3,Documentation showing preventive control implementation,annually,36,365,True,Management,6
3421,571,SAMA-PSR,4.3,LOG,True,Provide log demonstrating implementation of Consumer - Control 3,Documentation showing detective control implementation,quarterly,36,90,False,,1
3422,571,SAMA-PSR,4.3,REPORT,True,Provide report demonstrating implementation of Consumer - Control 3,Documentation showing detective control implementation,quarterly,36,90,False,,2
3423,571,SAMA-PSR,4.3,SCREENSHOT,False,Provide screenshot demonstrating implementation of Consumer - Control 3,Documentation showing detective control implementation,quarterly,36,90,False,,3
3424,571,SAMA-PSR,4.3,SCAN_REPORT,False,Provide scan report demonstrating implementation of Consumer - Control 3,Documentation showing detective control implementation,quarterly,36,90,False,,4
3425,571,SAMA-PSR,4.3,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Consumer - Control 3,Documentation showing detective control implementation,quarterly,36,90,False,,5
3426,571,SAMA-PSR,4.3,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Consumer - Control 3,Documentation showing detective control implementation,quarterly,36,90,False,,6
3427,572,SAMA-PSR,5.3,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of Open Banking - Control 3,Documentation showing corrective control implementation,monthly,36,30,False,,1
3428,572,SAMA-PSR,5.3,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of Open Banking - Control 3,Documentation showing corrective control implementation,monthly,36,30,False,,2
3429,572,SAMA-PSR,5.3,TEST_RESULT,False,Provide test result demonstrating implementation of Open Banking - Control 3,Documentation showing corrective control implementation,monthly,36,30,False,,3
3430,572,SAMA-PSR,5.3,ATTESTATION,False,Provide attestation demonstrating implementation of Open Banking - Control 3,Documentation showing corrective control implementation,monthly,36,30,True,CISO,4
3431,572,SAMA-PSR,5.3,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of Open Banking - Control 3,Documentation showing corrective control implementation,monthly,36,30,False,,5
3432,572,SAMA-PSR,5.3,CHANGE_RECORD,False,Provide change record demonstrating implementation of Open Banking - Control 3,Documentation showing corrective control implementation,monthly,36,30,False,,6
3433,573,SAMA-PSR,1.4,POLICY,True,Provide policy demonstrating implementation of Licensing - Control 4,Documentation showing preventive control implementation,continuous,36,30,False,,1
3434,573,SAMA-PSR,1.4,PROCEDURE,True,Provide procedure demonstrating implementation of Licensing - Control 4,Documentation showing preventive control implementation,continuous,36,30,False,,2
3435,573,SAMA-PSR,1.4,STANDARD,False,Provide standard demonstrating implementation of Licensing - Control 4,Documentation showing preventive control implementation,continuous,36,30,False,,3
3436,573,SAMA-PSR,1.4,CONFIG,False,Provide config demonstrating implementation of Licensing - Control 4,Documentation showing preventive control implementation,continuous,36,30,False,,4
3437,573,SAMA-PSR,1.4,TRAINING_RECORD,False,Provide training record demonstrating implementation of Licensing - Control 4,Documentation showing preventive control implementation,continuous,36,30,False,,5
3438,573,SAMA-PSR,1.4,APPROVAL,False,Provide approval demonstrating implementation of Licensing - Control 4,Documentation showing preventive control implementation,continuous,36,30,True,Management,6
3439,574,SAMA-PSR,2.4,LOG,True,Provide log demonstrating implementation of Operations - Control 4,Documentation showing detective control implementation,annually,36,365,False,,1
3440,574,SAMA-PSR,2.4,REPORT,True,Provide report demonstrating implementation of Operations - Control 4,Documentation showing detective control implementation,annually,36,365,False,,2
3441,574,SAMA-PSR,2.4,SCREENSHOT,False,Provide screenshot demonstrating implementation of Operations - Control 4,Documentation showing detective control implementation,annually,36,365,False,,3
3442,574,SAMA-PSR,2.4,SCAN_REPORT,False,Provide scan report demonstrating implementation of Operations - Control 4,Documentation showing detective control implementation,annually,36,365,False,,4
3443,574,SAMA-PSR,2.4,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Operations - Control 4,Documentation showing detective control implementation,annually,36,365,False,,5
3444,574,SAMA-PSR,2.4,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Operations - Control 4,Documentation showing detective control implementation,annually,36,365,False,,6
3445,575,SAMA-PSR,3.4,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of Security - Control 4,Documentation showing corrective control implementation,quarterly,36,90,False,,1
3446,575,SAMA-PSR,3.4,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of Security - Control 4,Documentation showing corrective control implementation,quarterly,36,90,False,,2
3447,575,SAMA-PSR,3.4,TEST_RESULT,False,Provide test result demonstrating implementation of Security - Control 4,Documentation showing corrective control implementation,quarterly,36,90,False,,3
3448,575,SAMA-PSR,3.4,ATTESTATION,False,Provide attestation demonstrating implementation of Security - Control 4,Documentation showing corrective control implementation,quarterly,36,90,True,CISO,4
3449,575,SAMA-PSR,3.4,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of Security - Control 4,Documentation showing corrective control implementation,quarterly,36,90,False,,5
3450,575,SAMA-PSR,3.4,CHANGE_RECORD,False,Provide change record demonstrating implementation of Security - Control 4,Documentation showing corrective control implementation,quarterly,36,90,False,,6
3451,576,SAMA-PSR,4.4,POLICY,True,Provide policy demonstrating implementation of Consumer - Control 4,Documentation showing preventive control implementation,monthly,36,30,False,,1
3452,576,SAMA-PSR,4.4,PROCEDURE,True,Provide procedure demonstrating implementation of Consumer - Control 4,Documentation showing preventive control implementation,monthly,36,30,False,,2
3453,576,SAMA-PSR,4.4,STANDARD,False,Provide standard demonstrating implementation of Consumer - Control 4,Documentation showing preventive control implementation,monthly,36,30,False,,3
3454,576,SAMA-PSR,4.4,CONFIG,False,Provide config demonstrating implementation of Consumer - Control 4,Documentation showing preventive control implementation,monthly,36,30,False,,4
3455,576,SAMA-PSR,4.4,TRAINING_RECORD,False,Provide training record demonstrating implementation of Consumer - Control 4,Documentation showing preventive control implementation,monthly,36,30,False,,5
3456,576,SAMA-PSR,4.4,APPROVAL,False,Provide approval demonstrating implementation of Consumer - Control 4,Documentation showing preventive control implementation,monthly,36,30,True,Management,6
3457,577,SAMA-PSR,5.4,LOG,True,Provide log demonstrating implementation of Open Banking - Control 4,Documentation showing detective control implementation,continuous,36,30,False,,1
3458,577,SAMA-PSR,5.4,REPORT,True,Provide report demonstrating implementation of Open Banking - Control 4,Documentation showing detective control implementation,continuous,36,30,False,,2
3459,577,SAMA-PSR,5.4,SCREENSHOT,False,Provide screenshot demonstrating implementation of Open Banking - Control 4,Documentation showing detective control implementation,continuous,36,30,False,,3
3460,577,SAMA-PSR,5.4,SCAN_REPORT,False,Provide scan report demonstrating implementation of Open Banking - Control 4,Documentation showing detective control implementation,continuous,36,30,False,,4
3461,577,SAMA-PSR,5.4,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Open Banking - Control 4,Documentation showing detective control implementation,continuous,36,30,False,,5
3462,577,SAMA-PSR,5.4,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Open Banking - Control 4,Documentation showing detective control implementation,continuous,36,30,False,,6
3463,578,SAMA-PSR,1.5,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of Licensing - Control 5,Documentation showing corrective control implementation,annually,36,365,False,,1
3464,578,SAMA-PSR,1.5,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of Licensing - Control 5,Documentation showing corrective control implementation,annually,36,365,False,,2
3465,578,SAMA-PSR,1.5,TEST_RESULT,False,Provide test result demonstrating implementation of Licensing - Control 5,Documentation showing corrective control implementation,annually,36,365,False,,3
3466,578,SAMA-PSR,1.5,ATTESTATION,False,Provide attestation demonstrating implementation of Licensing - Control 5,Documentation showing corrective control implementation,annually,36,365,True,CISO,4
3467,578,SAMA-PSR,1.5,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of Licensing - Control 5,Documentation showing corrective control implementation,annually,36,365,False,,5
3468,578,SAMA-PSR,1.5,CHANGE_RECORD,False,Provide change record demonstrating implementation of Licensing - Control 5,Documentation showing corrective control implementation,annually,36,365,False,,6
3469,579,SAMA-PSR,2.5,POLICY,True,Provide policy demonstrating implementation of Operations - Control 5,Documentation showing preventive control implementation,quarterly,36,90,False,,1
3470,579,SAMA-PSR,2.5,PROCEDURE,True,Provide procedure demonstrating implementation of Operations - Control 5,Documentation showing preventive control implementation,quarterly,36,90,False,,2
3471,579,SAMA-PSR,2.5,STANDARD,False,Provide standard demonstrating implementation of Operations - Control 5,Documentation showing preventive control implementation,quarterly,36,90,False,,3
3472,579,SAMA-PSR,2.5,CONFIG,False,Provide config demonstrating implementation of Operations - Control 5,Documentation showing preventive control implementation,quarterly,36,90,False,,4
