persona_id,sector,size,org_type,framework,key_evidence
13,ECOMMERCE,MICRO,SOLE_PROP,PCI-DSS,ROC (Level 1)
13,ECOMMERCE,MICRO,SOLE_PROP,PCI-DSS,ASV Scan Reports
13,ECOMMERCE,MICRO,SOLE_PROP,PCI-DSS,Network Segmentation Diagram
13,ECOMMERCE,MICRO,SOLE_PROP,PDPL,Privacy Notice
13,ECOMMERCE,MICRO,SOLE_PROP,PDPL,ROPA
13,ECOMMERCE,MICRO,SOLE_PROP,PDPL,DPIA
13,ECOMMERCE,MICRO,SOLE_PROP,PDPL,Consent Records
13,ECOMMERCE,MICRO,SOLE_PROP,PDPL,DSR Log
13,ECOMMERCE,MICRO,SOLE_PROP,PDPL,Breach Notification (72h SDAIA)
13,ECOMMERCE,MICRO,SOLE_PROP,ZATCA-EINV,E-Invoice XML/UBL Files
13,ECOMMERCE,MICRO,SOLE_PROP,ZATCA-EINV,QR Code Compliance
13,ECOMMERCE,MICRO,SOLE_PROP,ZATCA-EINV,Phase-2 Integration Cert
13,ECOMMERCE,MICRO,SOLE_PROP,ZATCA-VAT,VAT Returns
13,ECOMMERCE,MICRO,SOLE_PROP,ZATCA-VAT,Tax Invoices
13,ECOMMERCE,MICRO,SOLE_PROP,ZATCA-VAT,Input/Output VAT Reconciliation
13,ECOMMERCE,MICRO,SOLE_PROP,NCA-CCC,Cloud Architecture
13,ECOMMERCE,MICRO,SOLE_PROP,NCA-CCC,Cloud Provider Assessment
13,ECOMMERCE,MICRO,SOLE_PROP,NCA-CCC,Data Residency Cert
13,ECOMMERCE,MICRO,SOLE_PROP,NCNICC,Cybersecurity Self-Assessment
13,ECOMMERCE,MICRO,SOLE_PROP,NCNICC,Risk Register
13,ECOMMERCE,MICRO,SOLE_PROP,NCNICC,Annual NCA Filing
13,ECOMMERCE,MICRO,SOLE_PROP,PCI-DSS,AOC
13,ECOMMERCE,MICRO,SOLE_PROP,PCI-DSS,ROC (Level 1)
13,ECOMMERCE,MICRO,SOLE_PROP,PCI-DSS,ASV Scan Reports
13,ECOMMERCE,MICRO,SOLE_PROP,PCI-DSS,Network Segmentation Diagram
14,ECOMMERCE,SMALL,LLC,MHRSD-LABOR,Employment Contracts
14,ECOMMERCE,SMALL,LLC,MHRSD-LABOR,Wage Protection System
14,ECOMMERCE,SMALL,LLC,MHRSD-LABOR,GOSI Registration
14,ECOMMERCE,SMALL,LLC,MHRSD-SAUDIZATION,Nitaqat Tier Certificate
14,ECOMMERCE,SMALL,LLC,MHRSD-SAUDIZATION,Saudi Employee Quota Compliance
14,ECOMMERCE,SMALL,LLC,MHRSD-SAUDIZATION,Mowamh Reports
14,ECOMMERCE,SMALL,LLC,MOCI-COMPANIES,Commercial Registration
14,ECOMMERCE,SMALL,LLC,MOCI-COMPANIES,Articles of Association
14,ECOMMERCE,SMALL,LLC,MOCI-COMPANIES,Annual Filing
14,ECOMMERCE,SMALL,LLC,MOCI-CONSUMER,Refund/Return Policy
14,ECOMMERCE,SMALL,LLC,MOCI-CONSUMER,Pricing Display
14,ECOMMERCE,SMALL,LLC,MOCI-CONSUMER,Complaint Handling Log
14,ECOMMERCE,SMALL,LLC,MOCI-ECOM,E-Commerce License
14,ECOMMERCE,SMALL,LLC,MOCI-ECOM,Terms & Conditions
14,ECOMMERCE,SMALL,LLC,MOCI-ECOM,Customer Authentication
14,ECOMMERCE,SMALL,LLC,NCA-ECC,Cybersecurity Strategy
14,ECOMMERCE,SMALL,LLC,NCA-ECC,Risk Register
14,ECOMMERCE,SMALL,LLC,NCA-ECC,MFA Configuration
14,ECOMMERCE,SMALL,LLC,NCA-ECC,SIEM Logs
14,ECOMMERCE,SMALL,LLC,NCA-ECC,Pen Test Report
14,ECOMMERCE,SMALL,LLC,NCA-ECC,Incident Response Plan
14,ECOMMERCE,SMALL,LLC,PCI-DSS,AOC
14,ECOMMERCE,SMALL,LLC,PCI-DSS,ROC (Level 1)
14,ECOMMERCE,SMALL,LLC,PCI-DSS,ASV Scan Reports
14,ECOMMERCE,SMALL,LLC,PCI-DSS,Network Segmentation Diagram
14,ECOMMERCE,SMALL,LLC,PDPL,Privacy Notice
14,ECOMMERCE,SMALL,LLC,PDPL,ROPA
14,ECOMMERCE,SMALL,LLC,PDPL,DPIA
14,ECOMMERCE,SMALL,LLC,PDPL,Consent Records
14,ECOMMERCE,SMALL,LLC,PDPL,DSR Log
14,ECOMMERCE,SMALL,LLC,PDPL,Breach Notification (72h SDAIA)
14,ECOMMERCE,SMALL,LLC,ZATCA-EINV,E-Invoice XML/UBL Files
14,ECOMMERCE,SMALL,LLC,ZATCA-EINV,QR Code Compliance
14,ECOMMERCE,SMALL,LLC,ZATCA-EINV,Phase-2 Integration Cert
14,ECOMMERCE,SMALL,LLC,ZATCA-VAT,VAT Returns
14,ECOMMERCE,SMALL,LLC,ZATCA-VAT,Tax Invoices
14,ECOMMERCE,SMALL,LLC,ZATCA-VAT,Input/Output VAT Reconciliation
14,ECOMMERCE,SMALL,LLC,NCA-CCC,Cloud Architecture
14,ECOMMERCE,SMALL,LLC,NCA-CCC,Cloud Provider Assessment
14,ECOMMERCE,SMALL,LLC,NCA-CCC,Data Residency Cert
14,ECOMMERCE,SMALL,LLC,NCNICC,Cybersecurity Self-Assessment
14,ECOMMERCE,SMALL,LLC,NCNICC,Risk Register
14,ECOMMERCE,SMALL,LLC,NCNICC,Annual NCA Filing
14,ECOMMERCE,SMALL,LLC,PCI-DSS,AOC
14,ECOMMERCE,SMALL,LLC,PCI-DSS,ROC (Level 1)
14,ECOMMERCE,SMALL,LLC,PCI-DSS,ASV Scan Reports
14,ECOMMERCE,SMALL,LLC,PCI-DSS,Network Segmentation Diagram
15,ECOMMERCE,MEDIUM,LLC,MHRSD-LABOR,Employment Contracts
15,ECOMMERCE,MEDIUM,LLC,MHRSD-LABOR,Wage Protection System
15,ECOMMERCE,MEDIUM,LLC,MHRSD-LABOR,GOSI Registration
15,ECOMMERCE,MEDIUM,LLC,MHRSD-SAUDIZATION,Nitaqat Tier Certificate
15,ECOMMERCE,MEDIUM,LLC,MHRSD-SAUDIZATION,Saudi Employee Quota Compliance
15,ECOMMERCE,MEDIUM,LLC,MHRSD-SAUDIZATION,Mowamh Reports
15,ECOMMERCE,MEDIUM,LLC,MOCI-COMPANIES,Commercial Registration
15,ECOMMERCE,MEDIUM,LLC,MOCI-COMPANIES,Articles of Association
15,ECOMMERCE,MEDIUM,LLC,MOCI-COMPANIES,Annual Filing
15,ECOMMERCE,MEDIUM,LLC,MOCI-CONSUMER,Refund/Return Policy
15,ECOMMERCE,MEDIUM,LLC,MOCI-CONSUMER,Pricing Display
15,ECOMMERCE,MEDIUM,LLC,MOCI-CONSUMER,Complaint Handling Log
15,ECOMMERCE,MEDIUM,LLC,MOCI-ECOM,E-Commerce License
15,ECOMMERCE,MEDIUM,LLC,MOCI-ECOM,Terms & Conditions
15,ECOMMERCE,MEDIUM,LLC,MOCI-ECOM,Customer Authentication
15,ECOMMERCE,MEDIUM,LLC,NCA-ECC,Cybersecurity Strategy
15,ECOMMERCE,MEDIUM,LLC,NCA-ECC,Risk Register
15,ECOMMERCE,MEDIUM,LLC,NCA-ECC,MFA Configuration
15,ECOMMERCE,MEDIUM,LLC,NCA-ECC,SIEM Logs
15,ECOMMERCE,MEDIUM,LLC,NCA-ECC,Pen Test Report
15,ECOMMERCE,MEDIUM,LLC,NCA-ECC,Incident Response Plan
15,ECOMMERCE,MEDIUM,LLC,PCI-DSS,AOC
15,ECOMMERCE,MEDIUM,LLC,PCI-DSS,ROC (Level 1)
15,ECOMMERCE,MEDIUM,LLC,PCI-DSS,ASV Scan Reports
15,ECOMMERCE,MEDIUM,LLC,PCI-DSS,Network Segmentation Diagram
15,ECOMMERCE,MEDIUM,LLC,PDPL,Privacy Notice
15,ECOMMERCE,MEDIUM,LLC,PDPL,ROPA
15,ECOMMERCE,MEDIUM,LLC,PDPL,DPIA
15,ECOMMERCE,MEDIUM,LLC,PDPL,Consent Records
15,ECOMMERCE,MEDIUM,LLC,PDPL,DSR Log
15,ECOMMERCE,MEDIUM,LLC,PDPL,Breach Notification (72h SDAIA)
15,ECOMMERCE,MEDIUM,LLC,ZATCA-EINV,E-Invoice XML/UBL Files
15,ECOMMERCE,MEDIUM,LLC,ZATCA-EINV,QR Code Compliance
15,ECOMMERCE,MEDIUM,LLC,ZATCA-EINV,Phase-2 Integration Cert
15,ECOMMERCE,MEDIUM,LLC,ZATCA-VAT,VAT Returns
15,ECOMMERCE,MEDIUM,LLC,ZATCA-VAT,Tax Invoices
15,ECOMMERCE,MEDIUM,LLC,ZATCA-VAT,Input/Output VAT Reconciliation
15,ECOMMERCE,MEDIUM,LLC,NCA-CCC,Cloud Architecture
15,ECOMMERCE,MEDIUM,LLC,NCA-CCC,Cloud Provider Assessment
15,ECOMMERCE,MEDIUM,LLC,NCA-CCC,Data Residency Cert
15,ECOMMERCE,MEDIUM,LLC,NCNICC,Cybersecurity Self-Assessment
15,ECOMMERCE,MEDIUM,LLC,NCNICC,Risk Register
15,ECOMMERCE,MEDIUM,LLC,NCNICC,Annual NCA Filing
15,ECOMMERCE,MEDIUM,LLC,PCI-DSS,AOC
15,ECOMMERCE,MEDIUM,LLC,PCI-DSS,ROC (Level 1)
15,ECOMMERCE,MEDIUM,LLC,PCI-DSS,ASV Scan Reports
15,ECOMMERCE,MEDIUM,LLC,PCI-DSS,Network Segmentation Diagram
16,ECOMMERCE,LARGE,JSC_LISTED,CMA-CG,Board Composition
16,ECOMMERCE,LARGE,JSC_LISTED,CMA-CG,Board Charter
16,ECOMMERCE,LARGE,JSC_LISTED,CMA-CG,Audit Committee Charter
16,ECOMMERCE,LARGE,JSC_LISTED,CMA-CG,Related Party Transactions Log
16,ECOMMERCE,LARGE,JSC_LISTED,CMA-DISCLOSURE,Annual Report
16,ECOMMERCE,LARGE,JSC_LISTED,CMA-DISCLOSURE,Material Event Disclosures
16,ECOMMERCE,LARGE,JSC_LISTED,CMA-DISCLOSURE,Insider Trading Logs
16,ECOMMERCE,LARGE,JSC_LISTED,CMA-IC,Internal Controls Assessment
16,ECOMMERCE,LARGE,JSC_LISTED,CMA-IC,External Audit Report
16,ECOMMERCE,LARGE,JSC_LISTED,CMA-IC,Internal Audit Plan
16,ECOMMERCE,LARGE,JSC_LISTED,MHRSD-LABOR,Employment Contracts
16,ECOMMERCE,LARGE,JSC_LISTED,MHRSD-LABOR,Wage Protection System
16,ECOMMERCE,LARGE,JSC_LISTED,MHRSD-LABOR,GOSI Registration
16,ECOMMERCE,LARGE,JSC_LISTED,MHRSD-SAUDIZATION,Nitaqat Tier Certificate
16,ECOMMERCE,LARGE,JSC_LISTED,MHRSD-SAUDIZATION,Saudi Employee Quota Compliance
16,ECOMMERCE,LARGE,JSC_LISTED,MHRSD-SAUDIZATION,Mowamh Reports
16,ECOMMERCE,LARGE,JSC_LISTED,MOCI-COMPANIES,Commercial Registration
16,ECOMMERCE,LARGE,JSC_LISTED,MOCI-COMPANIES,Articles of Association
16,ECOMMERCE,LARGE,JSC_LISTED,MOCI-COMPANIES,Annual Filing
16,ECOMMERCE,LARGE,JSC_LISTED,MOCI-CONSUMER,Refund/Return Policy
16,ECOMMERCE,LARGE,JSC_LISTED,MOCI-CONSUMER,Pricing Display
16,ECOMMERCE,LARGE,JSC_LISTED,MOCI-CONSUMER,Complaint Handling Log
16,ECOMMERCE,LARGE,JSC_LISTED,MOCI-ECOM,E-Commerce License
16,ECOMMERCE,LARGE,JSC_LISTED,MOCI-ECOM,Terms & Conditions
16,ECOMMERCE,LARGE,JSC_LISTED,MOCI-ECOM,Customer Authentication
16,ECOMMERCE,LARGE,JSC_LISTED,NCA-ECC,Cybersecurity Strategy
16,ECOMMERCE,LARGE,JSC_LISTED,NCA-ECC,Risk Register
16,ECOMMERCE,LARGE,JSC_LISTED,NCA-ECC,MFA Configuration
16,ECOMMERCE,LARGE,JSC_LISTED,NCA-ECC,SIEM Logs
16,ECOMMERCE,LARGE,JSC_LISTED,NCA-ECC,Pen Test Report
16,ECOMMERCE,LARGE,JSC_LISTED,NCA-ECC,Incident Response Plan
16,ECOMMERCE,LARGE,JSC_LISTED,PCI-DSS,AOC
16,ECOMMERCE,LARGE,JSC_LISTED,PCI-DSS,ROC (Level 1)
16,ECOMMERCE,LARGE,JSC_LISTED,PCI-DSS,ASV Scan Reports
16,ECOMMERCE,LARGE,JSC_LISTED,PCI-DSS,Network Segmentation Diagram
16,ECOMMERCE,LARGE,JSC_LISTED,PDPL,Privacy Notice
16,ECOMMERCE,LARGE,JSC_LISTED,PDPL,ROPA
16,ECOMMERCE,LARGE,JSC_LISTED,PDPL,DPIA
16,ECOMMERCE,LARGE,JSC_LISTED,PDPL,Consent Records
16,ECOMMERCE,LARGE,JSC_LISTED,PDPL,DSR Log
16,ECOMMERCE,LARGE,JSC_LISTED,PDPL,Breach Notification (72h SDAIA)
16,ECOMMERCE,LARGE,JSC_LISTED,ZATCA-EINV,E-Invoice XML/UBL Files
16,ECOMMERCE,LARGE,JSC_LISTED,ZATCA-EINV,QR Code Compliance
16,ECOMMERCE,LARGE,JSC_LISTED,ZATCA-EINV,Phase-2 Integration Cert
16,ECOMMERCE,LARGE,JSC_LISTED,ZATCA-VAT,VAT Returns
16,ECOMMERCE,LARGE,JSC_LISTED,ZATCA-VAT,Tax Invoices
16,ECOMMERCE,LARGE,JSC_LISTED,ZATCA-VAT,Input/Output VAT Reconciliation
16,ECOMMERCE,LARGE,JSC_LISTED,NCA-CCC,Cloud Architecture
16,ECOMMERCE,LARGE,JSC_LISTED,NCA-CCC,Cloud Provider Assessment
16,ECOMMERCE,LARGE,JSC_LISTED,NCA-CCC,Data Residency Cert
16,ECOMMERCE,LARGE,JSC_LISTED,NCNICC,Cybersecurity Self-Assessment
16,ECOMMERCE,LARGE,JSC_LISTED,NCNICC,Risk Register
16,ECOMMERCE,LARGE,JSC_LISTED,NCNICC,Annual NCA Filing
16,ECOMMERCE,LARGE,JSC_LISTED,PCI-DSS,AOC
16,ECOMMERCE,LARGE,JSC_LISTED,PCI-DSS,ROC (Level 1)
16,ECOMMERCE,LARGE,JSC_LISTED,PCI-DSS,ASV Scan Reports
16,ECOMMERCE,LARGE,JSC_LISTED,PCI-DSS,Network Segmentation Diagram
17,CLOUD_IT,SMALL,LLC,CST-CLOUD,Cloud Service Provider Registration
17,CLOUD_IT,SMALL,LLC,CST-CLOUD,Customer Data Protection
17,CLOUD_IT,SMALL,LLC,CST-CLOUD,SLA Compliance
17,CLOUD_IT,SMALL,LLC,ISO27017,Cloud Security Policy
17,CLOUD_IT,SMALL,LLC,ISO27017,Cloud SLA
17,CLOUD_IT,SMALL,LLC,ISO27018,Cloud PII Protection Policy
17,CLOUD_IT,SMALL,LLC,MHRSD-LABOR,Employment Contracts
17,CLOUD_IT,SMALL,LLC,MHRSD-LABOR,Wage Protection System
17,CLOUD_IT,SMALL,LLC,MHRSD-LABOR,GOSI Registration
17,CLOUD_IT,SMALL,LLC,MOCI-COMPANIES,Commercial Registration
17,CLOUD_IT,SMALL,LLC,MOCI-COMPANIES,Articles of Association
17,CLOUD_IT,SMALL,LLC,MOCI-COMPANIES,Annual Filing
17,CLOUD_IT,SMALL,LLC,NCA-CCC,Cloud Architecture
17,CLOUD_IT,SMALL,LLC,NCA-CCC,Cloud Provider Assessment
17,CLOUD_IT,SMALL,LLC,NCA-CCC,Data Residency Cert
17,CLOUD_IT,SMALL,LLC,NCA-ECC,Cybersecurity Strategy
17,CLOUD_IT,SMALL,LLC,NCA-ECC,Risk Register
17,CLOUD_IT,SMALL,LLC,NCA-ECC,MFA Configuration
17,CLOUD_IT,SMALL,LLC,NCA-ECC,SIEM Logs
17,CLOUD_IT,SMALL,LLC,NCA-ECC,Pen Test Report
17,CLOUD_IT,SMALL,LLC,NCA-ECC,Incident Response Plan
17,CLOUD_IT,SMALL,LLC,NCNICC,Cybersecurity Self-Assessment
17,CLOUD_IT,SMALL,LLC,NCNICC,Risk Register
17,CLOUD_IT,SMALL,LLC,NCNICC,Annual NCA Filing
17,CLOUD_IT,SMALL,LLC,PDPL,Privacy Notice
17,CLOUD_IT,SMALL,LLC,PDPL,ROPA
17,CLOUD_IT,SMALL,LLC,PDPL,DPIA
17,CLOUD_IT,SMALL,LLC,PDPL,Consent Records
17,CLOUD_IT,SMALL,LLC,PDPL,DSR Log
17,CLOUD_IT,SMALL,LLC,PDPL,Breach Notification (72h SDAIA)
17,CLOUD_IT,SMALL,LLC,SOC2,SOC 2 Type II Report
17,CLOUD_IT,SMALL,LLC,SOC2,Trust Services Criteria Mapping
17,CLOUD_IT,SMALL,LLC,ZATCA-EINV,E-Invoice XML/UBL Files
17,CLOUD_IT,SMALL,LLC,ZATCA-EINV,QR Code Compliance
17,CLOUD_IT,SMALL,LLC,ZATCA-EINV,Phase-2 Integration Cert
18,CLOUD_IT,MEDIUM,LLC,CST-CLOUD,Cloud Service Provider Registration
18,CLOUD_IT,MEDIUM,LLC,CST-CLOUD,Customer Data Protection
18,CLOUD_IT,MEDIUM,LLC,CST-CLOUD,SLA Compliance
18,CLOUD_IT,MEDIUM,LLC,ISO27017,Cloud Security Policy
18,CLOUD_IT,MEDIUM,LLC,ISO27017,Cloud SLA
18,CLOUD_IT,MEDIUM,LLC,ISO27018,Cloud PII Protection Policy
18,CLOUD_IT,MEDIUM,LLC,MHRSD-LABOR,Employment Contracts
18,CLOUD_IT,MEDIUM,LLC,MHRSD-LABOR,Wage Protection System
18,CLOUD_IT,MEDIUM,LLC,MHRSD-LABOR,GOSI Registration
18,CLOUD_IT,MEDIUM,LLC,MOCI-COMPANIES,Commercial Registration
18,CLOUD_IT,MEDIUM,LLC,MOCI-COMPANIES,Articles of Association
18,CLOUD_IT,MEDIUM,LLC,MOCI-COMPANIES,Annual Filing
18,CLOUD_IT,MEDIUM,LLC,NCA-CCC,Cloud Architecture
18,CLOUD_IT,MEDIUM,LLC,NCA-CCC,Cloud Provider Assessment
18,CLOUD_IT,MEDIUM,LLC,NCA-CCC,Data Residency Cert
18,CLOUD_IT,MEDIUM,LLC,NCA-ECC,Cybersecurity Strategy
18,CLOUD_IT,MEDIUM,LLC,NCA-ECC,Risk Register
18,CLOUD_IT,MEDIUM,LLC,NCA-ECC,MFA Configuration
18,CLOUD_IT,MEDIUM,LLC,NCA-ECC,SIEM Logs
18,CLOUD_IT,MEDIUM,LLC,NCA-ECC,Pen Test Report
18,CLOUD_IT,MEDIUM,LLC,NCA-ECC,Incident Response Plan
18,CLOUD_IT,MEDIUM,LLC,NCNICC,Cybersecurity Self-Assessment
18,CLOUD_IT,MEDIUM,LLC,NCNICC,Risk Register
18,CLOUD_IT,MEDIUM,LLC,NCNICC,Annual NCA Filing
18,CLOUD_IT,MEDIUM,LLC,PDPL,Privacy Notice
18,CLOUD_IT,MEDIUM,LLC,PDPL,ROPA
18,CLOUD_IT,MEDIUM,LLC,PDPL,DPIA
18,CLOUD_IT,MEDIUM,LLC,PDPL,Consent Records
18,CLOUD_IT,MEDIUM,LLC,PDPL,DSR Log
18,CLOUD_IT,MEDIUM,LLC,PDPL,Breach Notification (72h SDAIA)
18,CLOUD_IT,MEDIUM,LLC,SOC2,SOC 2 Type II Report
18,CLOUD_IT,MEDIUM,LLC,SOC2,Trust Services Criteria Mapping
18,CLOUD_IT,MEDIUM,LLC,ZATCA-EINV,E-Invoice XML/UBL Files
18,CLOUD_IT,MEDIUM,LLC,ZATCA-EINV,QR Code Compliance
18,CLOUD_IT,MEDIUM,LLC,ZATCA-EINV,Phase-2 Integration Cert
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,CST-CLOUD,Cloud Service Provider Registration
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,CST-CLOUD,Customer Data Protection
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,CST-CLOUD,SLA Compliance
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,ISO27017,Cloud Security Policy
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,ISO27017,Cloud SLA
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,ISO27018,Cloud PII Protection Policy
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,MHRSD-LABOR,Employment Contracts
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,MHRSD-LABOR,Wage Protection System
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,MHRSD-LABOR,GOSI Registration
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,MOCI-COMPANIES,Commercial Registration
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,MOCI-COMPANIES,Articles of Association
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,MOCI-COMPANIES,Annual Filing
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,NCA-CCC,Cloud Architecture
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,NCA-CCC,Cloud Provider Assessment
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,NCA-CCC,Data Residency Cert
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,NCA-ECC,Cybersecurity Strategy
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,NCA-ECC,Risk Register
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,NCA-ECC,MFA Configuration
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,NCA-ECC,SIEM Logs
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,NCA-ECC,Pen Test Report
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,NCA-ECC,Incident Response Plan
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,NCNICC,Cybersecurity Self-Assessment
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,NCNICC,Risk Register
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,NCNICC,Annual NCA Filing
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,PDPL,Privacy Notice
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,PDPL,ROPA
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,PDPL,DPIA
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,PDPL,Consent Records
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,PDPL,DSR Log
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,PDPL,Breach Notification (72h SDAIA)
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,SOC2,SOC 2 Type II Report
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,SOC2,Trust Services Criteria Mapping
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,ZATCA-EINV,E-Invoice XML/UBL Files
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,ZATCA-EINV,QR Code Compliance
19,CLOUD_IT,LARGE,FOREIGN_BRANCH,ZATCA-EINV,Phase-2 Integration Cert
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,CMA-CG,Board Composition
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,CMA-CG,Board Charter
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,CMA-CG,Audit Committee Charter
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,CMA-CG,Related Party Transactions Log
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,CMA-DISCLOSURE,Annual Report
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,CMA-DISCLOSURE,Material Event Disclosures
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,CMA-DISCLOSURE,Insider Trading Logs
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,CMA-IC,Internal Controls Assessment
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,CMA-IC,External Audit Report
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,CMA-IC,Internal Audit Plan
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,CST-CLOUD,Cloud Service Provider Registration
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,CST-CLOUD,Customer Data Protection
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,CST-CLOUD,SLA Compliance
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,ISO27017,Cloud Security Policy
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,ISO27017,Cloud SLA
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,ISO27018,Cloud PII Protection Policy
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,MHRSD-LABOR,Employment Contracts
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,MHRSD-LABOR,Wage Protection System
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,MHRSD-LABOR,GOSI Registration
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,MOCI-COMPANIES,Commercial Registration
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,MOCI-COMPANIES,Articles of Association
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,MOCI-COMPANIES,Annual Filing
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,NCA-CCC,Cloud Architecture
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,NCA-CCC,Cloud Provider Assessment
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,NCA-CCC,Data Residency Cert
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,NCA-ECC,Cybersecurity Strategy
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,NCA-ECC,Risk Register
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,NCA-ECC,MFA Configuration
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,NCA-ECC,SIEM Logs
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,NCA-ECC,Pen Test Report
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,NCA-ECC,Incident Response Plan
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,NCNICC,Cybersecurity Self-Assessment
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,NCNICC,Risk Register
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,NCNICC,Annual NCA Filing
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,PDPL,Privacy Notice
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,PDPL,ROPA
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,PDPL,DPIA
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,PDPL,Consent Records
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,PDPL,DSR Log
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,PDPL,Breach Notification (72h SDAIA)
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,SOC2,SOC 2 Type II Report
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,SOC2,Trust Services Criteria Mapping
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,ZATCA-EINV,E-Invoice XML/UBL Files
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,ZATCA-EINV,QR Code Compliance
20,CLOUD_IT,ENTERPRISE,JSC_LISTED,ZATCA-EINV,Phase-2 Integration Cert
21,GOVERNMENT,ENTERPRISE,GOV_MINISTRY,DGA-DCC,Data Classification per NDMO
21,GOVERNMENT,ENTERPRISE,GOV_MINISTRY,DGA-DCC,Government Data Protection Plan
21,GOVERNMENT,ENTERPRISE,GOV_MINISTRY,MHRSD-LABOR,Employment Contracts
21,GOVERNMENT,ENTERPRISE,GOV_MINISTRY,MHRSD-LABOR,Wage Protection System
21,GOVERNMENT,ENTERPRISE,GOV_MINISTRY,MHRSD-LABOR,GOSI Registration
21,GOVERNMENT,ENTERPRISE,GOV_MINISTRY,NCA-ECC,Cybersecurity Strategy
21,GOVERNMENT,ENTERPRISE,GOV_MINISTRY,NCA-ECC,Risk Register
21,GOVERNMENT,ENTERPRISE,GOV_MINISTRY,NCA-ECC,MFA Configuration
